round,lap_number,compound,tyre_life,position_at_lap,driver_id,lap_time_seconds
18,32.0,MEDIUM,32.0,12.0,albon,98.089
18,33.0,MEDIUM,33.0,12.0,albon,98.36
18,34.0,MEDIUM,34.0,12.0,albon,98.286
18,35.0,MEDIUM,35.0,12.0,albon,98.601
18,36.0,MEDIUM,36.0,12.0,albon,98.579
18,37.0,MEDIUM,37.0,12.0,albon,98.951
18,38.0,MEDIUM,38.0,11.0,albon,99.303
18,39.0,MEDIUM,39.0,11.0,albon,98.886
18,40.0,MEDIUM,40.0,11.0,albon,98.624
18,41.0,MEDIUM,41.0,11.0,albon,98.657
18,42.0,MEDIUM,42.0,13.0,albon,108.02
18,43.0,SOFT,1.0,20.0,albon,116.997
18,44.0,SOFT,2.0,19.0,albon,96.556
18,45.0,SOFT,3.0,19.0,albon,95.961
18,46.0,SOFT,4.0,19.0,albon,96.606
18,47.0,SOFT,5.0,18.0,albon,98.313
18,48.0,SOFT,6.0,19.0,albon,99.502
18,49.0,SOFT,7.0,18.0,albon,98.154
18,50.0,SOFT,8.0,18.0,albon,100.751
18,51.0,SOFT,9.0,17.0,albon,98.346
18,52.0,SOFT,10.0,16.0,albon,96.648
18,53.0,SOFT,11.0,15.0,albon,95.882
18,54.0,SOFT,12.0,15.0,albon,96.848
18,55.0,SOFT,13.0,15.0,albon,98.183
18,56.0,SOFT,14.0,15.0,albon,96.706
18,57.0,SOFT,15.0,15.0,albon,97.719
18,58.0,SOFT,16.0,14.0,albon,96.822
18,59.0,SOFT,17.0,14.0,albon,95.792
18,60.0,SOFT,18.0,14.0,albon,95.648
18,61.0,SOFT,19.0,14.0,albon,95.893
18,1.0,MEDIUM,1.0,12.0,lawson,111.941
18,2.0,MEDIUM,2.0,12.0,lawson,101.671
18,3.0,MEDIUM,3.0,12.0,lawson,99.832
18,4.0,MEDIUM,4.0,12.0,lawson,99.536
18,5.0,MEDIUM,5.0,12.0,lawson,98.772
18,6.0,MEDIUM,6.0,12.0,lawson,98.838
18,7.0,MEDIUM,7.0,12.0,lawson,98.827
18,8.0,MEDIUM,8.0,12.0,lawson,98.966
18,9.0,MEDIUM,9.0,12.0,lawson,98.559
18,10.0,MEDIUM,10.0,12.0,lawson,98.379
18,11.0,MEDIUM,11.0,12.0,lawson,98.614
18,12.0,MEDIUM,12.0,12.0,lawson,99.222
18,13.0,MEDIUM,13.0,12.0,lawson,98.886
18,14.0,MEDIUM,14.0,12.0,lawson,98.787
18,15.0,MEDIUM,15.0,12.0,lawson,99.272
18,16.0,MEDIUM,16.0,12.0,lawson,98.943
18,17.0,MEDIUM,17.0,12.0,lawson,98.696
18,18.0,MEDIUM,18.0,12.0,lawson,98.548
18,19.0,MEDIUM,19.0,12.0,lawson,98.38
18,20.0,MEDIUM,20.0,12.0,lawson,98.5
18,21.0,MEDIUM,21.0,11.0,lawson,98.554
18,22.0,MEDIUM,22.0,11.0,lawson,98.842
18,23.0,MEDIUM,23.0,11.0,lawson,98.724
18,24.0,MEDIUM,24.0,10.0,lawson,98.386
18,25.0,MEDIUM,25.0,9.0,lawson,99.052
18,26.0,MEDIUM,26.0,9.0,lawson,98.362
18,27.0,MEDIUM,27.0,9.0,lawson,98.546
18,28.0,MEDIUM,28.0,8.0,lawson,98.103
18,29.0,MEDIUM,29.0,8.0,lawson,98.48
18,30.0,MEDIUM,30.0,8.0,lawson,98.341
18,31.0,MEDIUM,31.0,8.0,lawson,98.312
18,32.0,MEDIUM,32.0,8.0,lawson,98.337
18,33.0,MEDIUM,33.0,8.0,lawson,98.26
18,34.0,MEDIUM,34.0,8.0,lawson,98.362
18,35.0,MEDIUM,35.0,8.0,lawson,98.486
18,36.0,MEDIUM,36.0,8.0,lawson,98.678
18,37.0,MEDIUM,37.0,8.0,lawson,98.795
18,38.0,MEDIUM,38.0,8.0,lawson,99.014
18,39.0,MEDIUM,39.0,8.0,lawson,98.83
18,40.0,MEDIUM,40.0,8.0,lawson,99.313
18,41.0,MEDIUM,41.0,8.0,lawson,99.005
18,42.0,MEDIUM,42.0,8.0,lawson,98.818
18,43.0,MEDIUM,43.0,8.0,lawson,99.18
18,44.0,MEDIUM,44.0,8.0,lawson,99.498
18,45.0,MEDIUM,45.0,8.0,lawson,99.003
18,46.0,MEDIUM,46.0,8.0,lawson,99.352
18,47.0,MEDIUM,47.0,9.0,lawson,100.79
18,48.0,MEDIUM,48.0,13.0,lawson,106.869
18,49.0,SOFT,1.0,19.0,lawson,115.656
18,50.0,SOFT,2.0,19.0,lawson,101.289
18,51.0,SOFT,3.0,18.0,lawson,98.14
18,52.0,SOFT,4.0,17.0,lawson,97.829
18,53.0,SOFT,5.0,17.0,lawson,95.96
18,54.0,SOFT,6.0,16.0,lawson,97.325
18,55.0,SOFT,7.0,16.0,lawson,96.199
18,56.0,SOFT,8.0,16.0,lawson,96.874
18,57.0,SOFT,9.0,16.0,lawson,97.322
18,58.0,SOFT,10.0,15.0,lawson,97.891
18,59.0,SOFT,11.0,15.0,lawson,96.065
18,60.0,SOFT,12.0,15.0,lawson,95.86
18,61.0,SOFT,13.0,15.0,lawson,95.641
18,1.0,SOFT,1.0,13.0,colapinto,112.427
18,2.0,SOFT,2.0,13.0,colapinto,101.923
18,3.0,SOFT,3.0,13.0,colapinto,99.789
18,4.0,SOFT,4.0,13.0,colapinto,99.604
18,5.0,SOFT,5.0,13.0,colapinto,98.907
18,6.0,SOFT,6.0,13.0,colapinto,99.039
18,7.0,SOFT,7.0,13.0,colapinto,98.844
18,8.0,SOFT,8.0,13.0,colapinto,98.72
18,9.0,SOFT,9.0,13.0,colapinto,98.76
18,10.0,SOFT,10.0,13.0,colapinto,98.649
18,11.0,SOFT,11.0,13.0,colapinto,98.67
18,12.0,SOFT,12.0,13.0,colapinto,98.988
18,13.0,SOFT,13.0,13.0,colapinto,98.869
18,14.0,SOFT,14.0,15.0,colapinto,104.453
18,15.0,MEDIUM,1.0,18.0,colapinto,114.316
18,16.0,MEDIUM,2.0,18.0,colapinto,97.557
18,17.0,MEDIUM,3.0,18.0,colapinto,97.182
18,18.0,MEDIUM,4.0,18.0,colapinto,97.646
18,19.0,MEDIUM,5.0,18.0,colapinto,97.816
18,20.0,MEDIUM,6.0,18.0,colapinto,97.364
18,21.0,MEDIUM,7.0,18.0,colapinto,100.941
18,22.0,MEDIUM,8.0,18.0,colapinto,98.645
18,23.0,MEDIUM,9.0,18.0,colapinto,97.924
18,24.0,MEDIUM,10.0,18.0,colapinto,97.939
18,25.0,MEDIUM,11.0,17.0,colapinto,98.213
18,26.0,MEDIUM,12.0,16.0,colapinto,98.418
18,27.0,MEDIUM,13.0,16.0,colapinto,98.338
18,28.0,MEDIUM,14.0,16.0,colapinto,99.169
18,29.0,MEDIUM,15.0,16.0,colapinto,98.514
18,30.0,MEDIUM,16.0,16.0,colapinto,98.572
18,31.0,MEDIUM,17.0,15.0,colapinto,98.428
18,32.0,MEDIUM,18.0,15.0,colapinto,98.617
18,33.0,MEDIUM,19.0,15.0,colapinto,98.204
18,34.0,MEDIUM,20.0,15.0,colapinto,98.272
18,35.0,MEDIUM,21.0,15.0,colapinto,97.703
18,36.0,MEDIUM,22.0,15.0,colapinto,98.313
18,37.0,MEDIUM,23.0,15.0,colapinto,99.485
18,38.0,MEDIUM,24.0,15.0,colapinto,98.899
18,39.0,MEDIUM,25.0,14.0,colapinto,98.524
18,40.0,MEDIUM,26.0,14.0,colapinto,98.069
18,41.0,MEDIUM,27.0,14.0,colapinto,100.27
18,42.0,MEDIUM,28.0,15.0,colapinto,101.546
18,43.0,MEDIUM,29.0,14.0,colapinto,98.505
18,44.0,MEDIUM,30.0,14.0,colapinto,98.957
18,45.0,MEDIUM,31.0,14.0,colapinto,98.142
18,46.0,MEDIUM,32.0,14.0,colapinto,100.817
18,47.0,MEDIUM,33.0,14.0,colapinto,98.596
18,48.0,MEDIUM,34.0,14.0,colapinto,101.028
18,49.0,MEDIUM,35.0,13.0,colapinto,98.679
18,50.0,MEDIUM,36.0,13.0,colapinto,99.523
18,51.0,MEDIUM,37.0,12.0,colapinto,97.834
18,52.0,MEDIUM,38.0,12.0,colapinto,98.053
18,53.0,MEDIUM,39.0,13.0,colapinto,98.354
18,54.0,MEDIUM,40.0,13.0,colapinto,97.935
18,55.0,MEDIUM,41.0,13.0,colapinto,98.084
18,56.0,MEDIUM,42.0,13.0,colapinto,97.433
18,57.0,MEDIUM,43.0,14.0,colapinto,98.731
18,58.0,MEDIUM,44.0,16.0,colapinto,103.401
18,59.0,MEDIUM,45.0,16.0,colapinto,99.656
18,60.0,MEDIUM,46.0,16.0,colapinto,100.213
18,61.0,MEDIUM,47.0,16.0,colapinto,98.79
18,1.0,MEDIUM,1.0,15.0,bortoleto,114.057
18,2.0,MEDIUM,2.0,15.0,bortoleto,101.226
18,3.0,MEDIUM,3.0,15.0,bortoleto,100.081
18,4.0,MEDIUM,4.0,15.0,bortoleto,99.677
18,5.0,MEDIUM,5.0,15.0,bortoleto,99.452
18,6.0,MEDIUM,6.0,15.0,bortoleto,99.657
18,7.0,MEDIUM,7.0,15.0,bortoleto,99.072
18,8.0,MEDIUM,8.0,15.0,bortoleto,98.776
18,9.0,MEDIUM,9.0,15.0,bortoleto,99.153
18,10.0,MEDIUM,10.0,15.0,bortoleto,98.835
18,11.0,MEDIUM,11.0,15.0,bortoleto,98.816
18,12.0,MEDIUM,12.0,15.0,bortoleto,98.922
18,13.0,MEDIUM,13.0,17.0,bortoleto,104.393
18,14.0,HARD,1.0,20.0,bortoleto,123.963
18,15.0,HARD,2.0,20.0,bortoleto,97.152
18,16.0,HARD,3.0,20.0,bortoleto,97.126
18,17.0,HARD,4.0,20.0,bortoleto,97.34
18,18.0,HARD,5.0,20.0,bortoleto,97.377
18,19.0,HARD,6.0,20.0,bortoleto,97.288
18,20.0,HARD,7.0,20.0,bortoleto,97.191
18,21.0,HARD,8.0,20.0,bortoleto,97.237
18,22.0,HARD,9.0,20.0,bortoleto,97.531
18,23.0,HARD,10.0,20.0,bortoleto,97.622
18,24.0,HARD,11.0,20.0,bortoleto,97.646
18,25.0,HARD,12.0,19.0,bortoleto,97.815
18,26.0,HARD,13.0,19.0,bortoleto,98.328
18,27.0,HARD,14.0,19.0,bortoleto,98.171
18,28.0,HARD,15.0,19.0,bortoleto,98.596
18,29.0,HARD,16.0,19.0,bortoleto,98.638
18,30.0,HARD,17.0,19.0,bortoleto,98.529
18,31.0,HARD,18.0,18.0,bortoleto,98.324
18,32.0,HARD,19.0,18.0,bortoleto,98.218
18,33.0,HARD,20.0,18.0,bortoleto,98.513
18,34.0,HARD,21.0,18.0,bortoleto,98.124
18,35.0,HARD,22.0,18.0,bortoleto,98.841
18,36.0,HARD,23.0,18.0,bortoleto,98.581
18,37.0,HARD,24.0,18.0,bortoleto,98.427
18,38.0,HARD,25.0,18.0,bortoleto,98.612
18,39.0,HARD,26.0,17.0,bortoleto,98.432
18,40.0,HARD,27.0,17.0,bortoleto,98.004
18,41.0,HARD,28.0,17.0,bortoleto,98.849
18,42.0,HARD,29.0,17.0,bortoleto,101.827
18,43.0,HARD,30.0,16.0,bortoleto,98.793
18,44.0,HARD,31.0,15.0,bortoleto,98.449
18,45.0,HARD,32.0,15.0,bortoleto,99.682
18,46.0,HARD,33.0,15.0,bortoleto,98.65
18,47.0,HARD,34.0,15.0,bortoleto,100.22
18,48.0,HARD,35.0,15.0,bortoleto,99.047
18,49.0,HARD,36.0,14.0,bortoleto,99.69
18,50.0,HARD,37.0,14.0,bortoleto,98.946
18,51.0,HARD,38.0,13.0,bortoleto,98.211
18,52.0,HARD,39.0,14.0,bortoleto,98.99
18,53.0,HARD,40.0,16.0,bortoleto,100.052
18,54.0,HARD,41.0,17.0,bortoleto,99.959
18,55.0,HARD,42.0,17.0,bortoleto,101.702
18,56.0,HARD,43.0,17.0,bortoleto,100.096
18,57.0,HARD,44.0,17.0,bortoleto,98.065
18,58.0,HARD,45.0,17.0,bortoleto,97.901
18,59.0,HARD,46.0,17.0,bortoleto,98.112
18,60.0,HARD,47.0,17.0,bortoleto,99.189
18,61.0,HARD,48.0,17.0,bortoleto,98.947
18,1.0,MEDIUM,1.0,17.0,ocon,115.463
18,2.0,MEDIUM,2.0,16.0,ocon,101.132
18,3.0,MEDIUM,3.0,16.0,ocon,100.342
18,4.0,MEDIUM,4.0,16.0,ocon,99.425
18,5.0,MEDIUM,5.0,16.0,ocon,99.209
18,6.0,MEDIUM,6.0,16.0,ocon,99.324
18,7.0,MEDIUM,7.0,16.0,ocon,99.153
18,8.0,MEDIUM,8.0,16.0,ocon,98.887
18,9.0,MEDIUM,9.0,16.0,ocon,99.115
18,10.0,MEDIUM,10.0,16.0,ocon,99.079
18,11.0,MEDIUM,11.0,16.0,ocon,98.945
18,12.0,MEDIUM,12.0,16.0,ocon,98.889
18,13.0,MEDIUM,13.0,15.0,ocon,98.772
18,14.0,MEDIUM,14.0,14.0,ocon,98.885
18,15.0,MEDIUM,15.0,14.0,ocon,98.332
18,16.0,MEDIUM,16.0,14.0,ocon,98.699
18,17.0,MEDIUM,17.0,14.0,ocon,98.425
18,18.0,MEDIUM,18.0,14.0,ocon,98.484
18,19.0,MEDIUM,19.0,14.0,ocon,98.363
18,20.0,MEDIUM,20.0,14.0,ocon,98.274
18,21.0,MEDIUM,21.0,13.0,ocon,98.511
18,22.0,MEDIUM,22.0,13.0,ocon,98.526
18,23.0,MEDIUM,23.0,13.0,ocon,98.493
18,24.0,MEDIUM,24.0,12.0,ocon,98.344
18,25.0,MEDIUM,25.0,12.0,ocon,98.512
18,26.0,MEDIUM,26.0,11.0,ocon,98.632
18,27.0,MEDIUM,27.0,11.0,ocon,98.565
18,28.0,MEDIUM,28.0,10.0,ocon,98.579
18,29.0,MEDIUM,29.0,10.0,ocon,98.448
18,30.0,MEDIUM,30.0,12.0,ocon,104.299
18,31.0,HARD,1.0,20.0,ocon,115.197
18,32.0,HARD,2.0,20.0,ocon,96.646
18,33.0,HARD,3.0,20.0,ocon,97.017
18,34.0,HARD,4.0,20.0,ocon,97.416
18,35.0,HARD,5.0,20.0,ocon,98.609
18,36.0,HARD,6.0,20.0,ocon,98.472
18,37.0,HARD,7.0,20.0,ocon,98.617
18,38.0,HARD,8.0,20.0,ocon,98.53
18,39.0,HARD,9.0,19.0,ocon,98.148
18,40.0,HARD,10.0,19.0,ocon,98.437
18,41.0,HARD,11.0,19.0,ocon,98.411
18,42.0,HARD,12.0,19.0,ocon,101.821
18,43.0,HARD,13.0,18.0,ocon,100.519
18,44.0,HARD,14.0,17.0,ocon,97.957
18,45.0,HARD,15.0,17.0,ocon,98.767
18,46.0,HARD,16.0,17.0,ocon,101.375
18,47.0,HARD,17.0,17.0,ocon,97.55
18,48.0,HARD,18.0,17.0,ocon,99.787
18,49.0,HARD,19.0,16.0,ocon,98.536
18,50.0,HARD,20.0,16.0,ocon,100.651
18,51.0,HARD,21.0,16.0,ocon,100.34
18,52.0,HARD,22.0,18.0,ocon,100.037
18,53.0,HARD,23.0,18.0,ocon,97.643
18,54.0,HARD,24.0,18.0,ocon,102.034
18,55.0,HARD,25.0,18.0,ocon,97.873
18,56.0,HARD,26.0,18.0,ocon,98.859
18,57.0,HARD,27.0,18.0,ocon,98.062
18,58.0,HARD,28.0,18.0,ocon,97.972
18,59.0,HARD,29.0,18.0,ocon,98.154
18,60.0,HARD,30.0,18.0,ocon,99.143
18,61.0,HARD,31.0,18.0,ocon,98.814
18,1.0,MEDIUM,1.0,19.0,gasly,116.341
18,2.0,MEDIUM,2.0,19.0,gasly,102.454
18,3.0,MEDIUM,3.0,19.0,gasly,100.018
18,4.0,MEDIUM,4.0,19.0,gasly,99.753
18,5.0,MEDIUM,5.0,19.0,gasly,99.548
18,6.0,MEDIUM,6.0,19.0,gasly,99.87
18,7.0,MEDIUM,7.0,19.0,gasly,99.25
18,8.0,MEDIUM,8.0,19.0,gasly,99.485
18,9.0,MEDIUM,9.0,19.0,gasly,99.255
18,10.0,MEDIUM,10.0,19.0,gasly,99.733
18,11.0,MEDIUM,11.0,19.0,gasly,98.727
18,12.0,MEDIUM,12.0,19.0,gasly,98.848
18,13.0,MEDIUM,13.0,18.0,gasly,99.338
18,14.0,MEDIUM,14.0,17.0,gasly,99.017
18,15.0,MEDIUM,15.0,16.0,gasly,98.846
18,16.0,MEDIUM,16.0,16.0,gasly,98.713
18,17.0,MEDIUM,17.0,16.0,gasly,98.907
18,18.0,MEDIUM,18.0,16.0,gasly,98.552
18,19.0,MEDIUM,19.0,16.0,gasly,98.623
18,20.0,MEDIUM,20.0,16.0,gasly,98.894
18,21.0,MEDIUM,21.0,15.0,gasly,98.826
18,22.0,MEDIUM,22.0,15.0,gasly,98.586
18,23.0,MEDIUM,23.0,15.0,gasly,98.472
18,24.0,MEDIUM,24.0,17.0,gasly,104.096
18,25.0,HARD,1.0,20.0,gasly,115.177
18,26.0,HARD,2.0,20.0,gasly,96.211
18,27.0,HARD,3.0,20.0,gasly,96.918
18,28.0,HARD,4.0,20.0,gasly,96.878
18,29.0,HARD,5.0,20.0,gasly,97.158
18,30.0,HARD,6.0,20.0,gasly,96.992
18,31.0,HARD,7.0,19.0,gasly,97.391
18,32.0,HARD,8.0,19.0,gasly,97.318
18,33.0,HARD,9.0,19.0,gasly,97.821
18,34.0,HARD,10.0,19.0,gasly,97.813
18,35.0,HARD,11.0,19.0,gasly,98.854
18,36.0,HARD,12.0,19.0,gasly,98.263
18,37.0,HARD,13.0,19.0,gasly,98.521
18,38.0,HARD,14.0,19.0,gasly,98.586
18,39.0,HARD,15.0,18.0,gasly,98.372
18,40.0,HARD,16.0,18.0,gasly,98.305
18,41.0,HARD,17.0,18.0,gasly,98.39
18,42.0,HARD,18.0,18.0,gasly,101.921
18,43.0,HARD,19.0,17.0,gasly,98.72
18,44.0,HARD,20.0,16.0,gasly,99.673
18,45.0,HARD,21.0,16.0,gasly,98.66
18,46.0,HARD,22.0,16.0,gasly,98.536
18,47.0,HARD,23.0,16.0,gasly,100.314
18,48.0,HARD,24.0,16.0,gasly,98.951
18,49.0,HARD,25.0,15.0,gasly,99.614
18,50.0,HARD,26.0,17.0,gasly,101.305
18,51.0,HARD,27.0,19.0,gasly,107.482
18,52.0,SOFT,1.0,20.0,gasly,113.049
18,53.0,SOFT,2.0,20.0,gasly,94.573
18,54.0,SOFT,3.0,20.0,gasly,94.648
18,55.0,SOFT,4.0,20.0,gasly,95.313
18,56.0,SOFT,5.0,20.0,gasly,95.016
18,57.0,SOFT,6.0,20.0,gasly,95.905
18,58.0,SOFT,7.0,20.0,gasly,97.47
18,59.0,SOFT,8.0,20.0,gasly,98.099
18,60.0,SOFT,9.0,20.0,gasly,99.313
18,61.0,SOFT,10.0,19.0,gasly,98.146
18,1.0,MEDIUM,1.0,11.0,hulkenberg,111.473
18,2.0,MEDIUM,2.0,11.0,hulkenberg,101.36
18,3.0,MEDIUM,3.0,11.0,hulkenberg,99.741
18,4.0,MEDIUM,4.0,11.0,hulkenberg,99.542
18,5.0,MEDIUM,5.0,11.0,hulkenberg,98.855
18,6.0,MEDIUM,6.0,11.0,hulkenberg,99.136
18,7.0,MEDIUM,7.0,11.0,hulkenberg,98.437
18,8.0,MEDIUM,8.0,11.0,hulkenberg,99.127
18,9.0,MEDIUM,9.0,11.0,hulkenberg,98.354
18,10.0,MEDIUM,10.0,11.0,hulkenberg,98.304
18,11.0,MEDIUM,11.0,11.0,hulkenberg,98.24
18,12.0,MEDIUM,12.0,11.0,hulkenberg,98.408
18,13.0,MEDIUM,13.0,11.0,hulkenberg,98.453
18,14.0,MEDIUM,14.0,11.0,hulkenberg,98.774
18,15.0,MEDIUM,15.0,11.0,hulkenberg,98.634
18,16.0,MEDIUM,16.0,11.0,hulkenberg,98.641
18,17.0,MEDIUM,17.0,11.0,hulkenberg,99.106
18,18.0,MEDIUM,18.0,11.0,hulkenberg,98.407
18,19.0,MEDIUM,19.0,11.0,hulkenberg,98.655
18,20.0,MEDIUM,20.0,10.0,hulkenberg,98.598
18,21.0,MEDIUM,21.0,10.0,hulkenberg,98.214
18,22.0,MEDIUM,22.0,10.0,hulkenberg,100.183
18,23.0,MEDIUM,23.0,9.0,hulkenberg,98.42
18,24.0,MEDIUM,24.0,9.0,hulkenberg,97.935
18,25.0,MEDIUM,25.0,11.0,hulkenberg,103.809
18,26.0,HARD,1.0,18.0,hulkenberg,114.972
18,27.0,HARD,2.0,18.0,hulkenberg,97.859
18,28.0,HARD,3.0,18.0,hulkenberg,99.489
18,29.0,HARD,4.0,18.0,hulkenberg,98.522
18,30.0,HARD,5.0,18.0,hulkenberg,98.855
18,31.0,HARD,6.0,17.0,hulkenberg,98.065
18,32.0,HARD,7.0,17.0,hulkenberg,98.287
18,33.0,HARD,8.0,17.0,hulkenberg,98.049
18,34.0,HARD,9.0,17.0,hulkenberg,98.771
18,35.0,HARD,10.0,17.0,hulkenberg,98.737
18,36.0,HARD,11.0,17.0,hulkenberg,98.023
18,37.0,HARD,12.0,17.0,hulkenberg,98.811
18,38.0,HARD,13.0,17.0,hulkenberg,98.401
18,39.0,HARD,14.0,16.0,hulkenberg,98.53
18,40.0,HARD,15.0,16.0,hulkenberg,98.19
18,41.0,HARD,16.0,16.0,hulkenberg,99.375
18,42.0,HARD,17.0,16.0,hulkenberg,101.286
18,43.0,HARD,18.0,15.0,hulkenberg,98.404
18,44.0,HARD,19.0,20.0,hulkenberg,122.923
18,45.0,SOFT,1.0,20.0,hulkenberg,121.491
18,46.0,SOFT,2.0,20.0,hulkenberg,98.192
18,47.0,SOFT,3.0,20.0,hulkenberg,95.404
18,48.0,SOFT,4.0,20.0,hulkenberg,95.544
18,49.0,SOFT,5.0,20.0,hulkenberg,95.53
18,50.0,SOFT,6.0,20.0,hulkenberg,95.536
18,51.0,SOFT,7.0,20.0,hulkenberg,95.575
18,52.0,SOFT,8.0,19.0,hulkenberg,95.521
18,53.0,SOFT,9.0,19.0,hulkenberg,95.457
18,54.0,SOFT,10.0,19.0,hulkenberg,95.505
18,55.0,SOFT,11.0,19.0,hulkenberg,95.461
18,56.0,SOFT,12.0,19.0,hulkenberg,95.727
18,57.0,SOFT,13.0,19.0,hulkenberg,96.544
18,58.0,SOFT,14.0,19.0,hulkenberg,98.014
18,59.0,SOFT,15.0,19.0,hulkenberg,98.177
18,60.0,SOFT,16.0,19.0,hulkenberg,99.179
18,61.0,SOFT,17.0,20.0,hulkenberg,100.195
19,1.0,MEDIUM,1.0,1.0,max_verstappen,100.212
19,2.0,MEDIUM,2.0,1.0,max_verstappen,100.241
19,3.0,MEDIUM,3.0,1.0,max_verstappen,100.069
19,4.0,MEDIUM,4.0,1.0,max_verstappen,99.758
19,5.0,MEDIUM,5.0,1.0,max_verstappen,100.31
19,6.0,MEDIUM,6.0,1.0,max_verstappen,100.141
19,7.0,MEDIUM,7.0,1.0,max_verstappen,118.58
19,8.0,MEDIUM,8.0,1.0,max_verstappen,138.596
19,9.0,MEDIUM,9.0,1.0,max_verstappen,102.739
19,10.0,MEDIUM,10.0,1.0,max_verstappen,99.203
19,11.0,MEDIUM,11.0,1.0,max_verstappen,99.647
19,12.0,MEDIUM,12.0,1.0,max_verstappen,99.437
19,13.0,MEDIUM,13.0,1.0,max_verstappen,99.585
19,14.0,MEDIUM,14.0,1.0,max_verstappen,99.514
19,15.0,MEDIUM,15.0,1.0,max_verstappen,100.085
19,16.0,MEDIUM,16.0,1.0,max_verstappen,99.783
19,17.0,MEDIUM,17.0,1.0,max_verstappen,99.731
19,18.0,MEDIUM,18.0,1.0,max_verstappen,99.4
19,19.0,MEDIUM,19.0,1.0,max_verstappen,99.454
19,20.0,MEDIUM,20.0,1.0,max_verstappen,99.52
19,21.0,MEDIUM,21.0,1.0,max_verstappen,99.551
19,22.0,MEDIUM,22.0,1.0,max_verstappen,99.773
19,23.0,MEDIUM,23.0,1.0,max_verstappen,99.508
19,24.0,MEDIUM,24.0,1.0,max_verstappen,99.516
19,25.0,MEDIUM,25.0,1.0,max_verstappen,99.462
19,26.0,MEDIUM,26.0,1.0,max_verstappen,99.928
19,27.0,MEDIUM,27.0,1.0,max_verstappen,100.128
19,28.0,MEDIUM,28.0,1.0,max_verstappen,100.013
19,29.0,MEDIUM,29.0,1.0,max_verstappen,99.876
19,30.0,MEDIUM,30.0,1.0,max_verstappen,100.013
19,31.0,MEDIUM,31.0,1.0,max_verstappen,100.054
19,32.0,MEDIUM,32.0,1.0,max_verstappen,100.461
19,33.0,MEDIUM,33.0,1.0,max_verstappen,101.408
19,34.0,SOFT,3.0,1.0,max_verstappen,118.305
19,35.0,SOFT,4.0,1.0,max_verstappen,97.991
19,36.0,SOFT,5.0,1.0,max_verstappen,98.733
19,37.0,SOFT,6.0,1.0,max_verstappen,98.663
19,38.0,SOFT,7.0,1.0,max_verstappen,98.511
19,39.0,SOFT,8.0,1.0,max_verstappen,98.38
19,40.0,SOFT,9.0,1.0,max_verstappen,98.296
19,41.0,SOFT,10.0,1.0,max_verstappen,98.274
19,42.0,SOFT,11.0,1.0,max_verstappen,98.836
19,43.0,SOFT,12.0,1.0,max_verstappen,98.572
19,44.0,SOFT,13.0,1.0,max_verstappen,98.751
19,45.0,SOFT,14.0,1.0,max_verstappen,98.5
19,46.0,SOFT,15.0,1.0,max_verstappen,98.416
19,47.0,SOFT,16.0,1.0,max_verstappen,98.167
19,48.0,SOFT,17.0,1.0,max_verstappen,98.302
19,49.0,SOFT,18.0,1.0,max_verstappen,98.574
19,50.0,SOFT,19.0,1.0,max_verstappen,98.585
19,51.0,SOFT,20.0,1.0,max_verstappen,98.193
19,52.0,SOFT,21.0,1.0,max_verstappen,98.192
19,53.0,SOFT,22.0,1.0,max_verstappen,98.107
19,54.0,SOFT,23.0,1.0,max_verstappen,98.899
19,55.0,SOFT,24.0,1.0,max_verstappen,98.958
19,56.0,SOFT,25.0,1.0,max_verstappen,98.26
19,1.0,MEDIUM,1.0,14.0,gasly,108.733
19,2.0,MEDIUM,2.0,14.0,gasly,103.048
19,3.0,MEDIUM,3.0,14.0,gasly,101.949
19,4.0,MEDIUM,4.0,14.0,gasly,101.438
19,5.0,MEDIUM,5.0,14.0,gasly,101.634
19,6.0,MEDIUM,6.0,12.0,gasly,102.214
19,7.0,MEDIUM,7.0,12.0,gasly,127.239
19,8.0,MEDIUM,8.0,12.0,gasly,132.846
19,9.0,MEDIUM,9.0,12.0,gasly,100.944
19,10.0,MEDIUM,10.0,12.0,gasly,101.028
19,11.0,MEDIUM,11.0,12.0,gasly,101.123
19,12.0,MEDIUM,12.0,12.0,gasly,101.619
19,13.0,MEDIUM,13.0,12.0,gasly,101.433
19,14.0,MEDIUM,14.0,12.0,gasly,101.523
19,15.0,MEDIUM,15.0,12.0,gasly,102.018
19,16.0,MEDIUM,16.0,12.0,gasly,101.695
19,17.0,MEDIUM,17.0,12.0,gasly,101.255
19,18.0,MEDIUM,18.0,12.0,gasly,101.248
19,19.0,MEDIUM,19.0,12.0,gasly,101.745
19,20.0,MEDIUM,20.0,13.0,gasly,102.697
19,21.0,MEDIUM,21.0,13.0,gasly,101.305
19,22.0,MEDIUM,22.0,13.0,gasly,101.216
19,23.0,MEDIUM,23.0,13.0,gasly,101.313
19,24.0,MEDIUM,24.0,13.0,gasly,101.181
19,25.0,MEDIUM,25.0,13.0,gasly,101.496
19,26.0,MEDIUM,26.0,13.0,gasly,101.643
19,27.0,MEDIUM,27.0,13.0,gasly,102.2
19,28.0,SOFT,3.0,19.0,gasly,122.297
19,29.0,SOFT,4.0,18.0,gasly,100.35
19,30.0,SOFT,5.0,18.0,gasly,99.27
19,31.0,SOFT,6.0,18.0,gasly,99.744
19,32.0,SOFT,7.0,17.0,gasly,99.922
